        f (GHz),                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],             E_elec[10] (J),                 p_elec[10],              E_mag[10] (J),                  p_mag[10],             E_elec[11] (J),                 p_elec[11],              E_mag[11] (J),                  p_mag[11],             E_elec[12] (J),                 p_elec[12],              E_mag[12] (J),                  p_mag[12],             E_elec[13] (J),                 p_elec[13],              E_mag[13] (J),                  p_mag[13]
 2.48174500e+00,        +2.692369089268e-10,        +2.441420510721e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.481741869740e-12,        +5.503487154291e-03,        +3.783269729517e-12,        +1.549618229593e-02,        +1.481741869740e-12,        +5.503487154291e-03,        +3.783269729517e-12,        +1.549618229593e-02,        +7.319196743138e-13,        +2.718496796116e-03,        +2.371055656092e-12,        +9.711787238945e-03,        +2.667393854110e-10,        +9.907236956265e-01,        +2.353079448834e-10,        +9.638157124101e-01,        +2.838619717402e-13,        +1.054320423124e-03,        +2.679780803169e-12,        +1.097631805501e-02
 2.48175000e+00,        +2.691414295039e-10,        +2.440456742330e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.481136022352e-12,        +5.503188509781e-03,        +3.781577828354e-12,        +1.549536921824e-02,        +1.481136022352e-12,        +5.503188509781e-03,        +3.781577828354e-12,        +1.549536921824e-02,        +7.316132364462e-13,        +2.718322622402e-03,        +2.370013469550e-12,        +9.711352094228e-03,        +2.666449475360e-10,        +9.907242746963e-01,        +2.352154530659e-10,        +9.638173420001e-01,        +2.837327091369e-13,        +1.054214171560e-03,        +2.678629869216e-12,        +1.097593668741e-02
 2.48175500e+00,        +2.690460124293e-10,        +2.439493601056e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.480530557806e-12,        +5.502889801034e-03,        +3.779887057340e-12,        +1.549455614765e-02,        +1.480530557806e-12,        +5.502889801034e-03,        +3.779887057340e-12,        +1.549455614765e-02,        +7.313069942320e-13,        +2.718148422379e-03,        +2.368971970065e-12,        +9.710916925706e-03,        +2.665505713462e-10,        +9.907248538622e-01,        +2.351230213997e-10,        +9.638189716830e-01,        +2.836035310447e-13,        +1.054107914420e-03,        +2.677479678492e-12,        +1.097555524365e-02
 2.48176000e+00,        +2.689506576488e-10,        +2.438531086358e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.479925475780e-12,        +5.502591028101e-03,        +3.778197415471e-12,        +1.549374308414e-02,        +1.479925475780e-12,        +5.502591028101e-03,        +3.778197415471e-12,        +1.549374308414e-02,        +7.310009475056e-13,        +2.717974196070e-03,        +2.367931157036e-12,        +9.710481733381e-03,        +2.664562567881e-10,        +9.907254331241e-01,        +2.350306498329e-10,        +9.638206014587e-01,        +2.834744373918e-13,        +1.054001651715e-03,        +2.676330230361e-12,        +1.097517372378e-02
 2.48176500e+00,        +2.688553651069e-10,        +2.437569197676e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.479320775941e-12,        +5.502292191019e-03,        +3.776508901718e-12,        +1.549293002767e-02,        +1.479320775941e-12,        +5.502292191019e-03,        +3.776508901718e-12,        +1.549293002767e-02,        +7.306950960957e-13,        +2.717799943494e-03,        +2.366891029844e-12,        +9.710046517249e-03,        +2.663620038068e-10,        +9.907260124820e-01,        +2.349383383118e-10,        +9.638222313273e-01,        +2.833454281033e-13,        +1.053895383455e-03,        +2.675181524166e-12,        +1.097479212782e-02
 2.48177000e+00,        +2.687601347503e-10,        +2.436607934475e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.478716457973e-12,        +5.501993289843e-03,        +3.774821515092e-12,        +1.549211697821e-02,        +1.478716457973e-12,        +5.501993289843e-03,        +3.774821515092e-12,        +1.549211697821e-02,        +7.303894398390e-13,        +2.717625664676e-03,        +2.365851587896e-12,        +9.709611277310e-03,        +2.662678123493e-10,        +9.907265919358e-01,        +2.348460867852e-10,        +9.638238612887e-01,        +2.832165031082e-13,        +1.053789109651e-03,        +2.674033559276e-12,        +1.097441045579e-02
 2.48177500e+00,        +2.686649665244e-10,        +2.435647296208e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.478112521543e-12,        +5.501694324590e-03,        +3.773135254596e-12,        +1.549130393580e-02,        +1.478112521543e-12,        +5.501694324590e-03,        +3.773135254596e-12,        +1.549130393580e-02,        +7.300839785654e-13,        +2.717451359625e-03,        +2.364812830589e-12,        +9.709176013583e-03,        +2.661736823619e-10,        +9.907271714855e-01,        +2.347538952005e-10,        +9.638254913429e-01,        +2.830876623320e-13,        +1.053682830308e-03,        +2.672886335047e-12,        +1.097402870772e-02
 2.48178000e+00,        +2.685698603758e-10,        +2.434687282337e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.477508966335e-12,        +5.501395295317e-03,        +3.771450119232e-12,        +1.549049090038e-02,        +1.477508966335e-12,        +5.501395295317e-03,        +3.771450119232e-12,        +1.549049090038e-02,        +7.297787121114e-13,        +2.717277028369e-03,        +2.363774757325e-12,        +9.708740726064e-03,        +2.660796137916e-10,        +9.907277511309e-01,        +2.346617635063e-10,        +9.638271214899e-01,        +2.829589057037e-13,        +1.053576545439e-03,        +2.671739850848e-12,        +1.097364688365e-02
 2.48178500e+00,        +2.684748162506e-10,        +2.433727892321e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.476905792020e-12,        +5.501096202044e-03,        +3.769766108021e-12,        +1.548967787202e-02,        +1.476905792020e-12,        +5.501096202044e-03,        +3.769766108021e-12,        +1.548967787202e-02,        +7.294736403087e-13,        +2.717102670918e-03,        +2.362737367511e-12,        +9.708305414773e-03,        +2.659856065851e-10,        +9.907283308720e-01,        +2.345696916506e-10,        +9.638287517296e-01,        +2.828302331495e-13,        +1.053470255048e-03,        +2.670594106037e-12,        +1.097326498358e-02
 2.48179000e+00,        +2.683798340932e-10,        +2.432769125604e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.476302998271e-12,        +5.500797044825e-03,        +3.768083219925e-12,        +1.548886485062e-02,        +1.476302998271e-12,        +5.500797044825e-03,        +3.768083219925e-12,        +1.548886485062e-02,        +7.291687629879e-13,        +2.716928287297e-03,        +2.361700660525e-12,        +9.707870079693e-03,        +2.658916606874e-10,        +9.907289107087e-01,        +2.344776795800e-10,        +9.638303820621e-01,        +2.827016445958e-13,        +1.053363959147e-03,        +2.669449099960e-12,        +1.097288300754e-02
 2.48179500e+00,        +2.682849138508e-10,        +2.431810981652e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.475700584766e-12,        +5.500497823693e-03,        +3.766401453968e-12,        +1.548805183621e-02,        +1.475700584766e-12,        +5.500497823693e-03,        +3.766401453968e-12,        +1.548805183621e-02,        +7.288640799850e-13,        +2.716753877522e-03,        +2.360664635781e-12,        +9.707434720842e-03,        +2.657977760461e-10,        +9.907294906410e-01,        +2.343857272435e-10,        +9.638320124874e-01,        +2.825731399711e-13,        +1.053257657746e-03,        +2.668304831995e-12,        +1.097250095557e-02
 2.48180000e+00,        +2.681900554688e-10,        +2.430853459918e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.475098551182e-12,        +5.500198538694e-03,        +3.764720809141e-12,        +1.548723882874e-02,        +1.475098551182e-12,        +5.500198538694e-03,        +3.764720809141e-12,        +1.548723882874e-02,        +7.285595911324e-13,        +2.716579441616e-03,        +2.359629292672e-12,        +9.706999338214e-03,        +2.657039526073e-10,        +9.907300706688e-01,        +2.342938345885e-10,        +9.638336430053e-01,        +2.824447192025e-13,        +1.053151350853e-03,        +2.667161301496e-12,        +1.097211882770e-02
 2.48180500e+00,        +2.680952588955e-10,        +2.429896559883e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.474496897203e-12,        +5.499899189855e-03,        +3.763041284500e-12,        +1.548642582827e-02,        +1.474496897203e-12,        +5.499899189855e-03,        +3.763041284500e-12,        +1.548642582827e-02,        +7.282552962687e-13,        +2.716404979592e-03,        +2.358594630626e-12,        +9.706563931837e-03,        +2.656101903198e-10,        +9.907306507921e-01,        +2.342020015653e-10,        +9.638352736160e-01,        +2.823163822190e-13,        +1.053045038477e-03,        +2.666018507846e-12,        +1.097173662394e-02
 2.48181000e+00,        +2.680005240763e-10,        +2.428940280999e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.473895622507e-12,        +5.499599777230e-03,        +3.761362879028e-12,        +1.548561283475e-02,        +1.473895622507e-12,        +5.499599777230e-03,        +3.761362879028e-12,        +1.548561283475e-02,        +7.279511952275e-13,        +2.716230491476e-03,        +2.357560649034e-12,        +9.706128501702e-03,        +2.655164891296e-10,        +9.907312310107e-01,        +2.341102281215e-10,        +9.638369043192e-01,        +2.821881289485e-13,        +1.052938720628e-03,        +2.664876450405e-12,        +1.097135434433e-02
 2.48181500e+00,        +2.679058509563e-10,        +2.427984622715e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.473294726758e-12,        +5.499300300828e-03,        +3.759685591727e-12,        +1.548479984821e-02,        +1.473294726758e-12,        +5.499300300828e-03,        +3.759685591727e-12,        +1.548479984821e-02,        +7.276472878363e-13,        +2.716055977273e-03,        +2.356527347290e-12,        +9.705693047824e-03,        +2.654228489824e-10,        +9.907318113246e-01,        +2.340185142039e-10,        +9.638385351151e-01,        +2.820599593154e-13,        +1.052832397309e-03,        +2.663735128518e-12,        +1.097097198886e-02
 2.48182000e+00,        +2.678112394828e-10,        +2.427029584498e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.472694209647e-12,        +5.499000760727e-03,        +3.758009421597e-12,        +1.548398686855e-02,        +1.472694209647e-12,        +5.499000760727e-03,        +3.758009421597e-12,        +1.548398686855e-02,        +7.273435739362e-13,        +2.715881437019e-03,        +2.355494724802e-12,        +9.705257570187e-03,        +2.653292698259e-10,        +9.907323917337e-01,        +2.339268597619e-10,        +9.638401660037e-01,        +2.819318732509e-13,        +1.052726068538e-03,        +2.662594541570e-12,        +1.097058955761e-02
 2.48182500e+00,        +2.677166896016e-10,        +2.426075165809e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.472094070845e-12,        +5.498701156942e-03,        +3.756334367660e-12,        +1.548317389584e-02,        +1.472094070845e-12,        +5.498701156942e-03,        +3.756334367660e-12,        +1.548317389584e-02,        +7.270400533578e-13,        +2.715706870722e-03,        +2.354462780973e-12,        +9.704822068811e-03,        +2.652357516067e-10,        +9.907329722380e-01,        +2.338352647433e-10,        +9.638417969848e-01,        +2.818038706808e-13,        +1.052619734317e-03,        +2.661454688913e-12,        +1.097020705056e-02
 2.48183000e+00,        +2.676222012599e-10,        +2.425121366114e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.471494310037e-12,        +5.498401489525e-03,        +3.754660428926e-12,        +1.548236093001e-02,        +1.471494310037e-12,        +5.498401489525e-03,        +3.754660428926e-12,        +1.548236093001e-02,        +7.267367259396e-13,        +2.715532278407e-03,        +2.353431515214e-12,        +9.704386543696e-03,        +2.651422942724e-10,        +9.907335528374e-01,        +2.337437290973e-10,        +9.638434280585e-01,        +2.816759515348e-13,        +1.052513394661e-03,        +2.660315569930e-12,        +1.096982446777e-02
 2.48183500e+00,        +2.675277744051e-10,        +2.424168184885e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.470894926904e-12,        +5.498101758499e-03,        +3.752987604440e-12,        +1.548154797113e-02,        +1.470894926904e-12,        +5.498101758499e-03,        +3.752987604440e-12,        +1.548154797113e-02,        +7.264335915168e-13,        +2.715357660087e-03,        +2.352400926943e-12,        +9.703950994863e-03,        +2.650488977709e-10,        +9.907341335318e-01,        +2.336522527732e-10,        +9.638450592248e-01,        +2.815481157407e-13,        +1.052407049574e-03,        +2.659177183990e-12,        +1.096944180924e-02
 2.48184000e+00,        +2.674334089815e-10,        +2.423215621565e-10,        +0.000000000000e+00,        +0.000000000000e+00,        +1.470295921112e-12,        +5.497801963905e-03,        +3.751315893170e-12,        +1.548073501914e-02,        +1.470295921112e-12,        +5.497801963905e-03,        +3.751315893170e-12,        +1.548073501914e-02,        +7.261306499187e-13,        +2.715183015780e-03,        +2.351371015541e-12,        +9.703515422301e-03,        +2.649555620473e-10,        +9.907347143213e-01,        +2.335608357173e-10,        +9.638466904836e-01,        +2.814203632244e-13,        +1.052300699064e-03,        +2.658039530440e-12,        +1.096905907500e-02
